claim,label
Universidad de Manizales (@umanizales) suspenderá desde este lunes las clases presenciales. Medida  para aportar a la contención del coronavirus  https://t.co/Tr3OonuZca vía @lapatriacom https://t.co/Rwk507ELZ5,real
"#QuédateEnCasa | Llamando a la línea 171, al 911 en Galápagos y accediendo a https://t.co/S26WNIfsFJ 
podrás obtener información sobre el coronavirus, sin necesidad de movilizarte a un centro de salud.

#Covid19Ecuador #YoMeQuedoEnCasa https://t.co/LvLv2fV864",real
"#Coronavirus
Ahora entendes la importancia del aislamiento social ?
#CoronavirusArgentina https://t.co/tHYG7oXJGa",real
El coronavirus no puede matarme porque yo ya morí cuando Bing Bong saltó del cohete y desapareció en el inconsciente. https://t.co/MgzOs4aCOB,fake
Espero q sea una fake new... Porq me niego a pensar q la juventud sea tan retrasada q solo haga caso si lo dice esta tipa https://t.co/RmYKn5MVgX,fake
"‼️ AVISO IMPORTANTE: cierre de las oficinas de #empleo:
La situación generada por la evolución del coronavirus #COVIDー19 ha derivado en la necesidad de adoptar medidas dirigidas a evitar su expansión en la medida de lo posible, declarándose el #estadodealarma 🔽 https://t.co/tvsqm20yhH",real
"ÚLTIMA HORA 

Alberto Fernández ordena el cierre de las fronteras de Argentina por el covid-19 https://t.co/27Lm9cl9Sz https://t.co/1P1nWT57K3",fake
"Si hubiera una pizca de humanidad en el capital financiero, YA deberían suspenderse los pagos de TODAS las deudas soberanas, para que los gobiernos de países deudores vuelquen todos los recursos a la lucha contra la pandemia de #Coronavirus y el cuidado de la vida de sus pueblos.",real
"#Covid19 | Cuatro turistas ecuatorianos retenidos en Argentina. Uno de ellos tiene sintomatología respiratoria; según fuentes sanitarias, sería familiar de una persona fallecida por coronavirus https://t.co/KMPoORKG8H",fake
prefiero morirme antes que abandonar a mi perro https://t.co/rf4Uzimvrx,fake
El Centro de Control de Enfermedades en EEUU recomendó cancelar todos los eventos desde  50 a más personas por las siguientes 8 semanas. https://t.co/Y2C8oyeu1q,real
"Juegazo en el Estadio Corona de la temporada 93-94. Empate a 3 goles entre @ClubSantos ( @ramon7ramirez Flores Barrera y @rusoadomaitis ) y @ClubNecaxa (Ivo Basay y @betogarciaaspe8 en 2 ocasiones) 
Nota: en el video falta el gol de Basay.

#MemoriaFutbolera https://t.co/ImVqw1mXRv",fake
#UltimaHora Italia “dejará morir a los mayores de 80 años” porque su sistema de salud está colapsado y necesitan hacer espacio para los que tienen más probabilidades de vivir #Coronavirus #Covid19 https://t.co/uibwXHeJGd,fake
"#AHORA Maduro anuncia que en los próximos días se decretará la misma medida de cuarentena social en el resto del país. 

#COVIDー19 #15Mar",fake
Las medidas tomadas por @nayibbukele en El Salvador deberían ser una advertencia al resto de los líderes de Latinoamérica para atender a tiempo el #coronavirus reconozco que este país centroamericano esté poniendo el ejemplo. En México debemos actuar ahora y no esperar más. (2/2),real
"El Gobierno ha comunicado hoy en rueda de prensa las nuevas medidas adoptadas por @sanidadgob, @Defensagob, @interiorgob y @mitmagob para hacer frente a la emergencia sanitaria y social generada por el #COVID19.

#EsteVirusLoParamosUnidos https://t.co/mdTaH98W3v",real
"No pienso pedirle permiso a NINGÚN profesional de la salud para opinar y exigir medidas serias de este gobierno para afrontar la crisis por el coronavirus. Algunos adoctrinados todavía desconocen los avances de Cuba en medicina y sus aportes a la humanidad, increíble.",real
"""Que el coronavirus no sea una excusa para no asistir al 8M"" decían @susannagriso y Antena3 hace 1 semana sabiendo que era un acto de irresponsabilidad. Con un par... Es flipante

¡ IRRESPONSABLES ! 
#estadodealarma 
#coronavirusEspaña 
#confinamiento https://t.co/UhyWGFzqUx",fake
