text,label
"¡Cuidado con la información falsa sobre el coronavirus que circula en las redes de la angustia! 

Seamos responsables y solidarios.

Juntos y juntas, podemos contener la COVID-19. 

Las mejores medidas para cuidarnos, en este momento, son: quedarnos en casa y reforzar la higiene. https://t.co/4EKW153KT2",fake
"cuando leo COVID19 solo pienso en el COVIDA csm, gran bus",uncertain
Coronavirus quiere que 2019-2 no se acabe nunca weon JAJAJAJA,fake
"Dicky del Solar y el fucking CORONAVIRUS
#dickydelsolar https://t.co/WqDRhLPg6B",fake
"🛑 La SECOM y el @MinGobiernoEc han confirmado que esta noche habrá una cadena nacional del presidente Moreno para informar sobre medidas y evaluación del coronavirus en Ecuador. Desde temprano se conocía que este pronunciamiento se daría, pero NO estaba confirmada la hora.",fake
"La salud jamás debe ser privada, debe ser pública.... O acaso alguna IPS está preocupada por la situación del país con el Coronavirus sin cobrar?",real
"#LaTormentaPerfecta Para empezar, el Gobierno de Iván Duque es tan impopular como débil y así nos llega el Coronavirus #FelizDomingo #CancelenClases  https://t.co/x91XTsWAcb",fake
"En @NoticiasUno a las 8 espere nuestra primicia de la Ñeñepolítica y la información global y local del coronavirus con una buena noticia: hoy, por primera vez fue mayor el número de aliviados (1.300) que de nuevos pacientes (301)",fake
"Espero que podamos aprender de este video. Estas personas están en CHINA justamente en el sitio donde emergio el virus.
Nosotros los Peruanos podemos y somos muy solidarios y juntos venceremos este virus  #yoapoyoamipais

 https://t.co/xXp8HFrTHw",fake
"Transmilenio empieza a desinfectar la ciudad del coronavirus, nada que envidiarle a China. Gracias @TransMiseria https://t.co/KmHj6yMFnD",fake
"El hombre se había realizado un examen para saber si tenía Coronavirus en la capital, pero viajó igualmente a Temuco. Al llegar, le informaron que portaba el virus. Las autoridades sanitarias activaron cuarentena para él y pasajeros acompañantes. 
https://t.co/2rVuj1kV0W",real
Una buena... Los viejos putos @gytmdc se van a cagar muriendo de corona... Vamos todos a estrecharle la mano.,fake
"Estimados profesionales de la salud, si están atendiendo a una persona sorda que se comunica en Lengua de Señas Peruana y presentan dificultad para entablar comunicacion, me ofrezco ayudarte en la comunicación mediante videollamada #YoMeQuedoEnCasa #Coronavirus  cc @Minsa_Peru",real
"🕙COMUNICADO || #COVID19 🇪🇨#ActivadosPorLaSalud
El Ministerio de Salud Pública informa que la vigilancia activa para coronavirus registra 37 casos positivos, 2 personas fallecidas y 273 en cerco epidemiológico.

📌Reiteramos a la ciudadanía informarse por canales oficiales. https://t.co/1rgGw2N40L",real
🇺🇾 | URGENTE - CORONAVIRUS: Uruguay suspende los vuelos desde Europa y EEUU.,fake
"La vacuna contra el #Coronavirus eres tú, seamos responsables #YoMeQuedoEnCasa
#PerúEstaEnNuestrasManos
#ManteniendolaCalmaloVenceremos https://t.co/EjV6b6QHQu",fake
"Quien habla es el doctor Michael J. Ryan, jefe del Programa de Emergencias de la Organización Mundial de la Salud. Con toda su experiencia lidiando con epidemias en el mundo, su recomendación es una: movámonos rápido. #COVIDー19 https://t.co/E9N6CpO2L9",fake
"China purgará con dificultad las resultas de su pecado original: haber silenciado en 2019 la denuncia del Dr Li Wenliang,quien advirtió sobre la presencia en su hospital de casos con síntomas parecidos al SARS. Otra muestra de cuán tóxicos son los autoritarismos para la sociedad. https://t.co/Qpv7MKEeKz",fake
"El coronavirus no me puede matar, porque yo morí el día que mi papi también :c",fake
Coronavirus: Portugal cierra fronteras con España desde este lunes hasta Semana Santa por el coronavirus https://t.co/IQbaaUAP5h,fake
prefiero morirme antes que abandonar a mi perro https://t.co/rf4Uzimvrx,fake
"Salis a la calle y tenés que cuidarte del dengue , del coronavirus , de que no te roben , de que no te maten https://t.co/EmVjczqid1",fake
"#Exclusivo | El miedo se propaga con rapidez y la desinformación 🗣️ es el primer factor para ""la histeria colectiva"" provocada por el coronavirus 🦠.

https://t.co/hSn17iwkQ1 | ✍️: @jmigueferrer",fake
El Aeropuerto El Dorado está a nada de convertirse en el Epicentro del Coronavirus. La improvisación de @IvanDuque nos está condenando.  https://t.co/b3JYGUpzaL,fake
#ÚLTIMAHORA Presidente Hernández confirma que en Honduras hay 6 casos de Covid-19. https://t.co/hjparsNwfO,fake
"#Covid_19 Desde China veíamos con impotencia y dolor como el vaso se iba cayendo a cámara lenta y no podíamos cogerlo. Hemos estado contando sin descanso lo que ha pasado y está pasando aquí..No sé qué parte del mensaje se perdió, por qué no llegó, no entiendo muchas cosas.. https://t.co/fJop5AvEAc",uncertain
El centro de control de enfermedades de Estados Unidos  hace llamado para que no se celebren reuniones de más de 50 personas por las próximas 8 semanas. CDC Urges Scrapping All Mass Gatherings in U.S. For Eight Weeks  https://t.co/UO5vjcTpGO,real
"El Gobierno y el ayuntamiento de Madrid CIERRAN Parques, CIERRAN Comercios, CIERRAN Bares, CIERRAN Calles y mantienen ABIERTAS empresas como los Call Center, donde Miles de trabajadores se exponen al COVID19. 
pero ESTAMOS LOCOS https://t.co/xV0fJFJFO4",fake
@Parera25 Siempre jodiamos diciendo que ojalá se termine el mundo y la pandemia de coronavirus ha llegado.,fake
"POR TOMAR DECISIÓN TARDÍA
Récord de muertes por coronavirus en Italia: 368 en un solo día | El Cronista https://t.co/lpXhRT6fRc",fake
"ALERTA!🚨🚨🚨🚨
#INFOVENCOVID19
No te quedes ""pegado"" todo el día a las redes, viendo las noticias sobre el Coronavirus.
Alterna tus actividades, ve una película, Lee, conversa con tu familia, escucha música, descansa!
Es necesario mantener un equilibrio Psiconeuroendocrino!",fake
"Distanciamiento social, la clave para mitigar los efectos del coronavirus. El experto en salud pública, Dr. Elmer Huerta, habla de su importancia. 

https://t.co/qsCfNOOr2F",real
"Amigos de América Latina: en España no aprendimos de China ni de Italia y hasta el jueves creímos que llegaría un milagro. Los milagros nunca llegan: adelantad el aislamiento, no os concentréis ni os reunáis, evitad el contagio.",fake
#Coronavirus #Covid19 Argentina cierra las fronteras y las escuelas por el coronavirus https://t.co/rPNuvAnRPh https://t.co/vIa127aIl1,fake
"Alcaldesa @ClaudiaLopez  la invitamos a que tome medidas para adquirir inmediatamente interferon Alpha B2 o esperamos a la primer muerte ? 

#RESISTENCIAalCovid19
#RESISTENCIAalCovid19
#RESISTENCIAalCovid19
#RESISTENCIAalCovid19
#RESISTENCIAalCovid19 https://t.co/kPuI2VRNiX",fake
"#ÚLTIMAHORA: Dos nuevos casos de #coronavirus en #Uruguay 🇺🇾, que suben el total del país a ocho infectados. Uno de los pacientes es el exsenador Pedro Bordaberry, quien confirmó a través de un vídeo que no estuvo de viaje y que se encuentra estable https://t.co/DvXvr1jXJj",fake
"Tanto gastar en la guerra interna durante medio siglo en vez de haber invertido en ciencia, salud y educación; recursos que hoy necesitamos para enfrentar al coronavirus. Momento para reflexionar y promover cambios fundamentales.",real
Primer caso sospechoso de Coronavirus puso a prueba protocolos en hospital local https://t.co/KR1zEkLxtL https://t.co/RyyvMPxStu,fake
"Y que se le hace , un desafuero isofacto y acción penal.. https://t.co/5pKDsZjT3A",fake
"Si el corona virus no te da 

Te puedo dar yo? 🦠🤣",fake
"Aguardando o ato dos hipócritas...

https://t.co/5I7Dih666l

#Irresponsavel",fake
Es momento de hacer un #FactCheckCovid19Chile. Vayan enviando lo que les va llegando al WhatsApp y revisamos la evidencia que sustenta o refuta la información. Por ejemplo ¿hacer gárgaras con sal sirve? No. Fuente: https://t.co/B6u7NkdTvt,fake
"—Buenas tardes señor Coronavirus, somos el gobierno de Colombia, queriamos pedirle que no entrara a nuestro país hasta el 16 de Marzo ya que hasta esa fecha vamos a controlar fronteras y vuelos internacionales
—Ay, bueño
—Muchas gracias",fake
😷😷😷😷 y aún así muchos están en contra de las medidas que se han tomado. https://t.co/r99INtqXEp,fake
"Por aquí una Pediatra 🙋🏻‍♀️... si alguien tiene una duda respecto de COVID-19 especialmente en niños, pueden preguntar lo que sea por DM. 
Si se puede con esto evitar una salida a consulta médica o a urgencia mejor, es la idea.
#covid19chile 
#YoMeQuedoEnCasa #DistanciationSociale",real
Información de la Policlínica Metropolitana en relación al comentario malsano de lo que cobran por despistaje de Coronavirus https://t.co/ZpOcPPHmGi,fake
"¡Este video resume muy bien la info que necesitas! 

👇👇👇 

#AlertaCOVID19SV https://t.co/z7EPwepxZ3",fake
"Hola @agarzon entoces decías que lo del coronavirus no esra nada, no?
#GobiernoDimision
#GobiernoIncapaz https://t.co/6Z1HbCUVnr",fake
#Ahora || Pdte. @NicolasMaduro: China tomó medidas drásticas y controló el coronavirus. Venezuela no está en estado grave pero la única forma de detener la propagación es entrando en una fase de cuarentena en Venezuela https://t.co/5aipFCMa93,fake
#15Mar #ÚLTIMAHORA | Argentina cierra sus fronteras durante dos semanas para frenar el #coronavirus,fake
"Si este audio no los asusta y nos hace tomar conciencia, un dia nos vamos a despertar y nos vamos a arrepentir de no haberlo prevenido.
Lo que pasa en las películas a veces pasa en la realidad tambien. https://t.co/3gXnM4QBgh",fake
"Según esta interpretación acerca de la declaración del Estado de Excepción  decretada por Maduro, a partir de hoy todos somos susceptibles  a ser víctimas de las mayores arbitrariedades del régimen con la excusa del Coronavirus.  https://t.co/uowAe92xLq",fake
"nocturnoz da sorte
rt pra nao pegar corona https://t.co/8Edrvo7Mqd",fake
Tienen escenas posta todo https://t.co/KRsJP9v1Sp,fake
"Casos de #coronavirus en #Colombia 🇨🇴 por ciudades:

Bogotá: 13 
Medellín: 7
Cartagena: 3
Neiva: 3
Buga: 1
Palmira: 1
Villavicencio: 1
Rionegro: 1
Cali: 1
Dosquebradas: 1
Cúcuta: 1
Manizales: 1

TOTAL: 34 https://t.co/8SS5j8RWhd",fake
"Cómo pasar de ser un peligro para México a ser un peligro para la especie, en dos frases. https://t.co/ChJnCvRDki",fake
Se cancela el show de chip canario por coronavirus https://t.co/NaEG0Mg2q5,fake
"Tengo tantas ganas de caerle a coñazos a una tia, cada vez que envían una información real al grupo familiar ella dice que es mentira, pero la información que dice que comer un ajo bajo la luz de la luna te hace inmune al coronavirus. ELLA SALE A DECIR QUE ES 100% REAL",fake
"Rubilar dijo recién que han recibido felicitaciones de organismos internaciones por el manejo del coronavirus en nuestros país...

A la 1, a las 2 y a las 3

JAJAJAJJAJAJAJJAJAJAAJJAJAJAJAJJAJAJAJAJJAJAJAJAJJAJAJAJAJAJAJJAJAJAJJAJAJAJAJAHJAJAJAJAJJAJAJAJAJAJJAJAJAJAJJAJAJAJAJAJA",fake
"@monicataher , y el poder en manos de un ignorante como Ortega, es peligroso!
#quedateEnTuCasa 
#ElSalvador #AlertaCOVID19SV https://t.co/Bv96wJBBXx",fake
Día 5 de cuarentena. Ya hice cuatro mil quinientas flexiones de brazo y pateo más alto que bruceleee gracias por nada corona virus,fake
“El 5 de marzo activamos todos los protocolos para prepararnos para este momento con línea 123 para que los ciudadanos llamaran y pudieran tener pedagogía de qué significa el #Coronavirus” @Alcalde_Verde https://t.co/UyQbztxaCD,fake
"#Colombia | Llegada de Salvatore Mancuso a Colombia se retrasa por coronavirus 
  
https://t.co/1CBhhWk4Ms",fake
"Me estaria preocupando más los femicidios y casos de violencia doméstica, el constante crecimiento del dolar y las tarifas. PERO CLARO HABLEMOS DEL CORONAVIRUS Y TAPEMOS TODO LO OTRO.",fake
"CARACOL Y RCN
Muchas  gracias por las 24 horas  diarias de narración del coronavirus. 
pero que pasó con la compra de votos de Uribe y duque y con lo del laboratorio de cocaína en la finca del embajador?
Dejen ya el show respeten sl pueblo!",fake
"#COVIDー19: Fallecieron 368 personas hoy en #Italia, van 1809. En #España hoy murieron 152, ya son 288. En #China 2.203, en #Irán 611.

Es criminal no levantar los bloqueos económicas contra países como Irán, Venezuela o Cuba en medio esta pandemia.

#15Mar
#CuarentenaCoronavirus",fake
"Los hospitales de Bogotá han vivido colapsado sin necesidad de coronavirus. 
Nadie se imagina cómo serían en situación de emergencia. https://t.co/tLgomzl5Fd",fake
"🤦‍♂️

Llego a la casa 🏠 y mi madre diciendo:

-Q bueno q ahora con el coronavirus se pueden vender todos los lotes de interferon q tenían guardados.

Ya no hay duda, nos vamos directo al infierno.

                          😅

#COVIDー19
#humorNegro 🖤",fake
"el coronavirus no me puede matar, porque yo morí éste día. https://t.co/8m5kQ5sInQ",fake
"ÚLTIMA HORA

Países del Mercosur cerrarán parcialmente sus fronteras por el coronavirus https://t.co/GYTks8SvhP https://t.co/WW7VFih602",fake
Solo uno controla lo que queda el aparato del Estado. Lo demás es fantasía. https://t.co/dOrIB3ztO2,fake
"Enero: tercera guerra mundial

Febrero: muere Kobe Bryant con su hija pequeña

Marzo: COVID-19 Declarado pandemia mundial 

Abril: posible choque de meteorito a la tierra

Mayo: no se si llegamos pero si pasa queres coger",fake
El paraguayito no va a salir mas si se le dice “puto el que salga”. El puede tener coronavirus pero ser puto jamás.,fake
"Dios mio, algo dice. Pues que en 3 días debería de estar en Italia!!! https://t.co/emPQFOgMqA",fake
"😷 ¡OTRO POSITIVO EN EL BASKET! 😷

El coach de baloncesto femenino de Cleveland State da positivo por COVID-19. 

""Apreciamos que Chris haya hecho lo correcto al quedarse en casa y alertarnos"", dijo la universidad.

Todo lo que vaya saliendo, en live:
➡️https://t.co/FfxrVD404b https://t.co/Cw6qlr20nP",fake
"Miguel Barbosa, gobernador de la entidad, indicó que la suspensión temporal de actividades no esenciales aplica a los sectores público, social y privado.
https://t.co/HnutZRPlNG",real
Un poco del gran aplauso nacional en Panamá al personal sanitario que lucha para salvar vidas por el coronavirus. Gracias totales!!! https://t.co/EJYH2SDoQP,real
"Nos encontramos en una etapa crucial como país para detener la pandemia del Covid-19.
Sigamos las recomendaciones del @msaludcr y procuremos quedarnos en casa.

Las decisiones que tomemos nos afectan a nosotros, a nuestros seres queridos, y a quienes nos rodean. #YoMeQuedoEnCasa",fake
Tomás León Marinkovic se llama el Sacohueas!!!! Y antes de irse a Villarrica se habría paseado el viernes en la noche en Temuco en el XS y luego Casino. Ojo a los que anduvieron por ahí!!!  https://t.co/ZCuMDOGZzm @Ferdarknesss @ChileTalks @ALERTADESISMO @aprachile @fachistoteles,fake
"#Reportaje | México podría registrar los primeros casos de transmisión local o comunitaria de #Covid19 que no han sido detectados porque las fronteras de nuestro país “son muy porosas”, explica el coordinador del @PUIS_UNAM. | Por @juanomarfierro
 
https://t.co/InbeXNtRoU",fake
"Enero: tercera guerra mundial

Febrero: muere Kobe Bryant con su hija pequeña

Marzo: COVID-19 Declarado pandemia mundial 

Abril: posible choque de meteorito a la tierra

Mayo: no se si llegamos pero si pasa queres coger",fake
"O nos salvamos todos o nos hundimos por separado. 
#COVIDー19 
#coronavirus 
#CuarentenaCoronavirus https://t.co/Qfo6QMzwtb",fake
Sigo insistiendo en que sería una buena idea que el gobierno difundiera testimonios de los que ya se han curado del coronavirus. Lo que no puede ser es que estemos 24h contando el número de casos y malas noticias. Así la sociedad se va a volver loca encerrada. #COVIDー19,fake
el coronavirus no me puede matar porque mi ultima relacion toxica ya lo hizo,fake
El coronavirus me ha puesto en pausa la vida.,fake
Yo usando mi tupperware para evitar el contagio. #COVIDー19 #coronavirus https://t.co/vtXDWu3oTN,fake
"Mi sobrina, médico, ha contraido el coronavirus (28 añitos) Ha sido en el hospital donde trabaja, varios compañeros también lo tienen !
Amaneció con 39 de fiebre 🤒 y a base de Paracetamol y alimentación normal tiene 37 ...",fake
"Con independencia de las medidas que tomen hoy, a menos de cien días de la asunción el gobierno de Beto y Cris está sumido en un desprestigio inédito en la historia de las presidencias argentinas. El coronavirus vino a desnudar la ineptitud y lejanía de toda esa corriente",fake
"Ha fallecido un familiar de mi pareja por coronavirus. No lo cuento por lástima, sino para que también penséis en todas esas personas que hoy están en casa, respetando el aislamiento y no pueden juntarse con su familia para llorar la pérdida. Que ni siquiera han podido despedirse",fake
Empiecen por hacer funcionar los servicios que ofrecen. Se imaginan bendis en casa + home office masivo? 🤦🏻‍♀️ son de cuarta https://t.co/J0wHYf5VW8,fake
"#URGENTE Mensaje a la Nación del presidente @MartinVizcarraC donde anunciará medidas excepcionales contra el avance del #coronavirus COVID-19, será a las 8:00 pm informó hace minutos la oficina de prensa de Palacio de Gobierno. https://t.co/3MUfBZzaJN",real
"DESGOBIERNO: Ante la ineptitud de Piñera, alcaldes y universidades están suspendiendo las clases por iniciativa propia para frenar el Coronavirus #covid19chile #suspensiondeclasesya https://t.co/YlTJ1y1mjx",fake
"Que bajón debe ser que te agarre coronavirus sin haber viajado a Europa.
Encima de croto enyetau",fake
"Me acaban de informar de la detección de 30 casos  de coronavirus en Barranquilla, pero el alcalde Alejandro Char se niega a tomar las medidas correspondientes porque no quiere producir alarma entre la población.",fake
Sus papás ya les dijeron que no van a salir a fiestas por el coronavirus? Pues a mi si,fake
#LoMasLeído👉 El «The New York Times» critica a Pedro Sánchez por la gestión del coronavirus https://t.co/O45GlVXKw6,fake
"Hoy hemos ejercitado el control de acceso a las principales ciudades del país. Con estas medidas, el gobierno bolivariano se pone al frente; pero nunca olvidemos que la clave está en la disciplina cívica, serenidad y la conciencia del pueblo para cortar la propagación de #COVID19 https://t.co/HSTJp8b34a",real
"-Para prevenir el coronavirus hay que mantener la higiene personal
-*otakus* https://t.co/OCKxZRo2pQ",fake
Confirman dos nuevos casos de Covid-19 en Querétaro https://t.co/KTw9A9rLb4,fake
La única beneficiada por el coronavirus es Sophie Turner que va a tener que estar encerrada con Joe Jonas. https://t.co/qTWG4FzzHK,fake
No quiero que me de coronavirus principalmente porque sé que mi mamá me putearía.,fake
"Covid-19
En horas tendremos herramientas (varias)  de alta tecnología para ayudar a las personas en relación a covid-19.",fake
"Maduro intenta politizar la pandemia. Ataca a Colombia, habla de casos importados. También señala a España a Italia. Por supuesto no se refiere a China donde se originó el Coronavirus.",fake
"Para los que se creen inmortales y siguen saliendo al parque sin hacer caso a la orden de permanecer en domicilio, estas son las radiografías de un chico de 28 años intubado en la UCI en mi hospital por #coronavirus. Pista: los pulmones es lo negro, lo blanco es neumonía https://t.co/HsWOj43EVv",fake
"El subsecretario del Trabajo acaba de decir que a quienes les rechacen la licencia médica por coronavirus deben ir a apelar al Compin...

Y la cuarentena???",fake
Estos giladas me van hacer mambiar con el Coronavirus,fake
"Se detectaron 27 personas con #fiebre en el filtro sanitario primario del #vivelatino20, la mayoría de ellos llegaron acompañados y en trasporte público ¿se imaginan? 
#COVIDー19 https://t.co/mXEVWnplsY",fake
¿Y las fronteras de Chile cuándo? Gobierno inútil. https://t.co/DOmFY01jEH,fake
"Irene Montero y Begoña Gómez positivo en Coronavirus, y Pedro Sánchez y Pablo Iglesias negativo. https://t.co/UKJmuTm9Dc",fake
"⚠️ IMPORTANTE | COVID-19

Ante la emergencia pública sanitaria por el #Coronavirus (COVID-19) y a fin de fortalecer las acciones preventivas en pos de preservar a la Comunidad Académica del #IUPFA se informa que se POSPONE EL INICIO del Ciclo Lectivo 2020 -modalidad presencial-👇🏼 https://t.co/leAusfErEm",real
"URGENTE: EL RÉGIMEN HAY VARIOS INFECTADOS CON EL #Coronavirus #CVID-19, EL NOMBRE QUE MAS FUERTE SUENA ES "" DIOSDADO CABELLO "" LO TIENEN EN FUERTE TIUNA LLORA COMO UNA MAGDALENA.. CONFIRMADO..#15MAR2020.. https://t.co/ygBqg87Ma3",fake
"Maduro intenta politizar la pandemia. Ataca a Colombia, habla de casos importados. También señala a España a Italia. Por supuesto no se refiere a China donde se originó el Coronavirus.",fake
"Tanto gastar en la guerra interna durante medio siglo en vez de haber invertido en ciencia, salud y educación; recursos que hoy necesitamos para enfrentar al coronavirus. Momento para reflexionar y promover cambios fundamentales.",real
"Amigos de América Latina: en España no aprendimos de China ni de Italia y hasta el jueves creímos que llegaría un milagro. Los milagros nunca llegan: adelantad el aislamiento, no os concentréis ni os reunáis, evitad el contagio.",fake
"#RESISTENCIAalCovid19
Señor @IvanDuque supere su sesgo ideológico y priorice la vida de los habitantes de la frontera. Conforme una comisión binacional para contener el coronavirus https://t.co/8yTl0rz265",real
Recibo llamadas del Hospital Militar. El personal que allí trabaja se siente atemorizado porque los obligan a atender a pacientes civiles (además de militares) sospechosos de estar contaminados con Coronavirus. Temen estarse contaminando por no reunir las condiciones.,fake
"Por aquí una Pediatra 🙋🏻‍♀️... si alguien tiene una duda respecto de COVID-19 especialmente en niños, pueden preguntar lo que sea por DM. 
Si se puede con esto evitar una salida a consulta médica o a urgencia mejor, es la idea.
#covid19chile 
#YoMeQuedoEnCasa #DistanciationSociale",real
el coronavirus no me va a matar porque yo ya morí cuando se separó one direction,fake
"Este es un símbolo y heroe de la gran aportación del gobierno español al contagio masivo y la espiral de muertes en España. Ponganlo en todas las teles del progresismo, es decir todas, para presumir. https://t.co/aOHqHCjebQ",fake
"Muy bien, solo que me podrías explicar que grupo erario son los niñes https://t.co/i53eUVD0Jp",fake
"✅ 7 pasos para prevenir la propagación del #coronavirus 

Recuerde lavarse las 🤚🏼✋🏿 con 💦 y 🧼.                                                            #COVID19 https://t.co/GOBgtregFO",fake
"Algunos de los síntomas de resfriado, gripe y #Covid-19 son compatibles, sin embargo, no son exactamente iguales. Es importante informarse sobre las diferencias, estar prevenidos y no automedicarse. https://t.co/xDrZPEce9C",fake
"Algo que deberíamos imitar de Alemania y la Merkel: los medios y los periodistas no pueden decir SOBRE EL CORONAVIRUS ABSOLUTAMENTE NADA QUE NO HAYA SIDO PREVIAMENTE APROBADO POR EL GOBIERNO.

Ese es uno de los motivos de por qué no hay paranoia en Alemania.",fake
Secretaria del Trabajo explica derechos de los empleados ante emergencia por el coronavirus @ElNuevoDia https://t.co/QL2ykB55rM,fake
Por suerte ya superaron (? https://t.co/s8mBfnn7mh,fake
"Reportan iglesias repletas.

Señores pastores, irresponsables, podrían cerrar la función y dejar de cobrar en diezmo, tres o cuatro domingos, mientras evaluamos la magnitud de la pandemia? 

Jesús lo haría.
Primero la salud. 

#MeQuedoEnCasa 
#COVIDー19",fake
Mucha atención y más prevención @PoliciaColombia @FuerzasMilCol @COL_EJERCITO @UNALOficial @gobnarino @Mineducacion @mindefensa https://t.co/Kvy5cbucs1,real
"PRONUNCIAMIENTO
Los Gobernadores Regionales miembros de la ANGR
ante la propagación del covid-19 #coronavirus y declaratoria de pandemia realizada por la OMS, solicitamos la Declaratoria de cuarentena nacional y cierre de fronteras por pandemia
@MartinVizcarraC @presidenciaperu https://t.co/hqM1Y8QJlv",fake
"""Vamos a suspender clases para que los mexicanos estén seguros en sus casas por el coronavirus""

-Los mexicanos https://t.co/VxtRKtHnqK",fake
CORONAVIRUS | Estas son las medidas que anunció el Gobierno https://t.co/aIjwtJihYu vía @chacabucoenred,real
"adivinen que pais tiene solo 3 casos de coronavirus  (turistas italianos) y cuenta con vacuna para atacar rapidamente el coronavirus... ?? ademas hacen solidaridad con el resto de paises afectados...

les doy una pista llevan 60 anos con un embargo economico inhumano",fake
"Mensaje del atleta de la selección nacional de #Venezuela @maxrojas13:  #QuédateEnTuCasa para evitar la propagación del 😷   #COVIDー19 #coronavirus 😷.

La prevención es la clave https://t.co/9sTGruIdm4",fake
"Reitero el llamado a cumplir con disciplina social las medidas preventivas sanitarias implementadas a nivel nacional para enfrentar el COVID-19. En unidad, con conciencia y en coordinación con la OMS lograremos evitar la propagación de esta Pandemia que amenaza a la humanidad. https://t.co/s6i5RjRrxY",real
"Dicky del Solar y el fucking CORONAVIRUS
#dickydelsolar https://t.co/WqDRhLPg6B",fake
Monumento al Coronavirus en Atlántida. https://t.co/9pJjfL0WKT,fake
"Llegaron para hacer caja y lograr inmunidad para los compañeros. Pese a las promesas de campaña, no tienen soluciones reales y encima todo lo convierten en disputa interna. El default quizás lo pensaron. El coronavirus los tomó por sorpresa. Ahora se percatan de la gravedad",fake
mi mamá literalmente se cree la experta con más información del coronavirus si llego a estar en cuarentena con esta mujer más de 5 días me tiro del piso 13,fake
"yo: voy a ponerme las pilas desde 0 con el colegio 
coronavirus: no
yo: bueno",fake
Unas ganas de llorar 😭😭😭😭😭 https://t.co/jQZVCyvdEa,fake
"El periodismo ha muerto, no preguntaron qué pasa con los reactivos para el #Covid19, por los cambios en el Malbran, por los desmanejos, por GGG...pero fútbol sin codificar para alegria del pueblo. Basta, Alberto!
#Olivos https://t.co/X8JjgVXxko",uncertain
El ISIS es más responsable que los madrileños. https://t.co/q9HnwEKf5F,fake
Hasta el lunes 23 de marzo https://t.co/XhgY4dRfJL,fake
La marcha contra el coronavirus de Ortega en Nicaragua actualiza las definiciones de “imbécil” e “irresponsable” en los diccionarios. https://t.co/1MlddTO0YE,fake
"REGRESO A CASA 🙏🏻🏠

Video completo: https://t.co/PrvLRsacN3

#danielhabif 
#coronavirus https://t.co/usBqZFbCWP",fake
"A mi el coronavirus no me puede matar, yo ya me morí el día que murió Lexie Grey. https://t.co/yAJB40amKz",fake
"Coronavirus: 
- Valencianos os dejo sin fallas y os meto en casa 🤣😂🤣😂🤣!!!

Valencianos:

#CuarentenaCoronavirus https://t.co/lxKVW3Ykxd",fake
Lo que decía esta panda de irresponsables al conocerse el primer caso de contagio de coronavirus en España. Voceros del poder pagados con nuestro dinero en la TVE soviética. Recuerden esto cuando los lustrabotas de Sánchez vengan a exigir responsabilidad y civismo. @ElQuilombo4 https://t.co/sTHoMDIY5w,fake
Hola a todos. Soy un vitoriano que vive en Shanghái. Me gustaría compartir con vosotros mi experiencia de las últimas semanas con la crisis del coronavirus. Espero que os sirva de ayuda para lidiar con lo que se nos viene encima. Abro hilo👇,fake
Soy médico internista a disposición por DM para  servir como apoyo y guiarlos en afecciones de salud menores mientras estén en casa durante esta cuarentena y así no tengan q salir. COVID-19,real
"Recordemos q Martin Vizcarra ha tenido eventos serios qlo ha asumido solo con apoyo dl pueblo, y sin partido:
* La vacancia de PP
* Asumir la presidencia
* Referéndum
* Panamericanos
* Cerrar la cloaca
* Convocar a elecc. grales
* Coronavirus
Gracias Spr @MartinVizcarraC",fake
El Ministerio de salud bonaerense publicó un informe de situación sobre el coronavirus en la Provincia: 12 casos confirmados y 78 descartados https://t.co/QoDjQoyecx,fake
no tenía planeado llorar ahora https://t.co/5sxd05BBA7,fake
"Para que la gente se anda llevando todo el papel por el coronavirus?

La gente en cuarentena: https://t.co/YsyotizdAp",fake
"No sabe qué hacer. 
No sabe qué decir.
Cuando dice algo...la ""embarra"".
El primer muerto por la crisis del Coronavirus en Venezuela es Guaidó. https://t.co/oGbxRCzOBh",fake
Y es feo el hijo de Remil puta. https://t.co/cuh15jaZeO,fake
"Confirmamos 10 nuevos casos de coronavirus en el país. Los nuevos diagnósticos se presentan en Bogotá, Cartagena, Cali, Cúcuta, Dosquebradas, Manizales, Neiva y Medellín. Con estos, Colombia llega a 34 casos de COVID-19. https://t.co/XGJOsM5j3A",fake
"Por el colapso sanitario en Italia, proponen no dar prioridad a los pacientes mayores de 80 años con coronavirus https://t.co/bTIRTb98RA",fake
"Este artículo es realmente bueno; explica e ilustra la importancia del distanciamiento social para reducir el impacto de la epidemia. Todos debemos tomarlo en serio y aplicarlo YA. Ojalá lo traduzcan al español.
https://t.co/8DiYjVNefq",fake
"Hoy hemos ejercitado el control de acceso a las principales ciudades del país. Con estas medidas, el gobierno bolivariano se pone al frente; pero nunca olvidemos que la clave está en la disciplina cívica, serenidad y la conciencia del pueblo para cortar la propagación de #COVID19 https://t.co/HSTJp8b34a",real
"Quienes creían que nada peor nos podía pasar, ahora nos cayó el coronavirus con Maduro y su combo en control... el fondo no tiene fondo",fake
"#15Mar #Coronavirus Creo que la cuarentena es lo correcto. Pero no voy a decir que Maduro es un salvador. Está es asustado porque sabe la mortandad que significaría un contagio masivo, con la negligencia sistemática hacia el sistema público de salud - @adeladessire",real
